,Unnamed: 0,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
860,861,0.158323554,0.061116484000000006,0.153837209,0.10337209300000001,0.208575581,0.10520348800000001,2.7331733060000003,12.25415342,0.9143379979999999,0.48892539399999996,0.10154069800000001,0.158323554,0.11464398,0.047337277999999997,0.272727273,1.161057692,0.0,6.28125,6.28125,0.146028333,matured
861,862,0.163667145,0.073757285,0.153852632,0.12997894699999998,0.229747368,0.099768421,2.320523335,10.936995,0.9432579729999999,0.592372406,0.147515789,0.163667145,0.131487947,0.046920820999999995,0.27906976699999997,1.083289195,0.0,5.90625,5.90625,0.158513709,young
862,863,0.162510422,0.061257825999999994,0.153856209,0.125228758,0.205620915,0.080392157,1.719283121,5.863241761,0.9345943729999999,0.5393056310000001,0.13124183,0.162510422,0.12523510699999998,0.047105005,0.27906976699999997,0.346328883,0.0,2.765625,2.765625,0.066949153,matured
864,865,0.161751142,0.051219441,0.153872523,0.119978575,0.203063739,0.083085163,1.4709709,4.726464363,0.922390745,0.396945996,0.139475094,0.161751142,0.112807739,0.047058824000000006,0.271186441,0.272864106,0.0,0.75,0.75,0.15416666699999998,young
865,866,0.15586045,0.06500850700000001,0.153873874,0.099387387,0.202138138,0.102750751,1.3003577020000001,5.188347225,0.95539289,0.643770897,0.176072072,0.15586045,0.11492419300000001,0.046966732000000004,0.27428571399999996,1.192049051,0.0,7.125,7.125,0.140307018,matured
866,867,0.162260454,0.055397065,0.15390209800000001,0.12609790199999998,0.194825175,0.06872727299999999,1.491653845,4.878128308,0.931888603,0.5271970189999999,0.11258741300000001,0.162260454,0.12047467199999999,0.048484848,0.277456647,0.713942308,0.0,5.109375,5.109375,0.097234785,young
867,868,0.173392197,0.067121393,0.153933121,0.117818471,0.240429936,0.122611465,1.401486484,4.820216607,0.9410579590000001,0.515100572,0.271974522,0.173392197,0.11272037300000001,0.047012733,0.27906976699999997,0.845333615,0.0,4.5,4.5,0.084880737,matured
872,873,0.164056951,0.064815464,0.153994241,0.12589058,0.216306047,0.090415467,2.493867082,14.73099898,0.953747879,0.647240511,0.128770053,0.164056951,0.115834171,0.047058824000000006,0.277456647,1.199292453,0.0,9.1171875,9.1171875,0.107783115,matured
873,874,0.167372713,0.062466262,0.154,0.125692308,0.222769231,0.09707692300000001,1.7179320580000002,6.854534084,0.9457948620000001,0.599460809,0.12846153800000001,0.167372713,0.116973244,0.047856431,0.27906976699999997,2.0108464809999997,0.0,8.203125,8.203125,0.188424153,matured
874,875,0.17246740800000002,0.06357106900000001,0.154010226,0.118831264,0.236230825,0.117399562,1.847341034,7.276997678,0.92986125,0.47984332399999996,0.11944485,0.17246740800000002,0.123672293,0.046966732000000004,0.27906976699999997,0.637834821,0.0,4.3828125,4.3828125,0.122788976,matured
876,877,0.165597193,0.047384824000000006,0.154065421,0.136401869,0.18628504699999998,0.049883178,2.214612312,8.346547999,0.8979650229999999,0.36112672700000004,0.141635514,0.165597193,0.136518961,0.046966732000000004,0.272727273,0.538607403,0.1171875,4.6640625,4.546875,0.06098752,matured
877,878,0.155636064,0.068628183,0.15410219,0.103416058,0.21773236,0.114316302,1.384479632,5.219552972,0.962275905,0.709359669,0.111454988,0.155636064,0.121657665,0.047384008,0.277456647,1.61235687,0.0,11.9765625,11.9765625,0.078091511,matured
878,879,0.175073859,0.055161097,0.154129842,0.143589744,0.205761047,0.062171304000000004,3.2434882810000003,15.18139293,0.872711446,0.325347994,0.14740862,0.175073859,0.134794953,0.047151277000000005,0.277456647,0.6863246679999999,0.0,10.7109375,10.7109375,0.063225888,young
879,880,0.16165044,0.065384518,0.154141414,0.129158249,0.218249158,0.08909090900000001,1.7025269669999998,5.622049805,0.934302875,0.579996225,0.12986532,0.16165044,0.13822579599999998,0.047105005,0.272727273,1.39742289,0.0,6.6796875,6.6796875,0.149226006,young
880,881,0.165884644,0.064702325,0.154162162,0.11675675699999999,0.227027027,0.11027027,2.480866493,11.67055165,0.9440739859999999,0.61599001,0.118702703,0.165884644,0.114143434,0.046966732000000004,0.277456647,0.68266369,0.0,13.0546875,13.0546875,0.052124475999999996,young
881,882,0.176819067,0.061662470999999996,0.15416538300000002,0.134463277,0.2394453,0.10498202400000001,2.567900685,11.28727642,0.9161906740000001,0.464711692,0.135469954,0.176819067,0.123632569,0.047244094,0.27428571399999996,1.5188802080000001,0.140625,13.171875,13.03125,0.087427201,matured
882,883,0.161743326,0.07015207700000001,0.15417130099999998,0.10215795300000001,0.223003337,0.120845384,1.2901610940000001,4.744625704,0.951548953,0.657663621,0.074438265,0.161743326,0.102192345,0.047619048,0.275862069,0.86107337,0.0,4.5,4.5,0.19779554300000002,matured
883,884,0.169118679,0.06513624900000001,0.154258373,0.12708134,0.237129187,0.11004784699999999,2.877648544,13.05757076,0.905478462,0.44263088799999994,0.124401914,0.169118679,0.116182274,0.047105005,0.277456647,0.368106618,0.0,2.4609375,2.4609375,0.07063492099999999,young
884,885,0.171521852,0.05536364,0.154347549,0.127434755,0.223857416,0.09642266099999999,2.8940837810000004,14.55055833,0.904002924,0.347797891,0.12957352,0.171521852,0.117319294,0.048192770999999995,0.272727273,0.297261757,0.0,2.625,2.625,0.084730321,matured
885,886,0.148120533,0.077955379,0.154378378,0.096432432,0.209081081,0.112648649,2.494900856,17.89749891,0.95961283,0.7139580329999999,0.006702703000000001,0.148120533,0.11708496300000001,0.046920820999999995,0.277456647,0.490136719,0.0,8.0625,8.0625,0.07145663099999999,matured
886,887,0.166678495,0.06441114099999999,0.15439149300000002,0.12417487199999999,0.22298542699999999,0.098810555,2.465374863,12.45652507,0.9505087190000001,0.626244279,0.128365498,0.166678495,0.120633111,0.046920820999999995,0.277456647,1.471875,0.0,8.2265625,8.2265625,0.148655174,matured
887,888,0.157383229,0.051866199,0.154429825,0.119429825,0.182368421,0.062938596,2.101445627,8.683770614,0.913043817,0.462517392,0.12219298199999999,0.157383229,0.12211112,0.047477745,0.27906976699999997,0.467773438,0.0,4.265625,4.265625,0.069511883,matured
889,890,0.167116663,0.057485402000000005,0.154521092,0.135761787,0.19815384600000002,0.06239206,2.9473738289999996,14.27865236,0.908091535,0.431116657,0.15577171199999998,0.167116663,0.124517587,0.04743083,0.271186441,0.782470703,0.0,5.0859375,5.0859375,0.11515617,old
891,892,0.175060333,0.066877308,0.15454902,0.12352941199999999,0.242392157,0.118862745,1.793969762,7.739041299,0.934861652,0.505518967,0.132313725,0.175060333,0.11881865800000001,0.047012733,0.27906976699999997,0.644856771,0.0,5.296875,5.296875,0.11081468,young
893,894,0.172305328,0.060828424000000006,0.15458333300000002,0.12541666699999998,0.233108974,0.10769230800000001,2.407883504,10.81349685,0.916807192,0.44832578799999995,0.126314103,0.172305328,0.117219361,0.047058824000000006,0.277456647,0.694256757,0.0,9.421875,9.421875,0.032765857999999995,young
894,895,0.173111276,0.05114476,0.154632768,0.136045198,0.211384181,0.075338983,2.466508536,10.57119102,0.908269746,0.36311124200000006,0.148898305,0.173111276,0.124408243,0.047384008,0.27428571399999996,0.424932065,0.0,4.125,4.125,0.10273093800000001,old
896,897,0.17370376399999998,0.054451269000000004,0.154719626,0.132640187,0.22063084100000002,0.087990654,1.607888156,5.756942296,0.922790311,0.376584305,0.151939252,0.17370376399999998,0.12213263199999999,0.046966732000000004,0.27906976699999997,0.7966638509999999,0.0,10.5703125,10.5703125,0.064554957,young
899,900,0.149355265,0.057795748,0.154843,0.10860731400000001,0.179667529,0.07106021400000001,2.209652328,9.768557988,0.951535771,0.636108727,0.16063539,0.149355265,0.134617255,0.047384008,0.27906976699999997,0.738936335,0.0,7.1953125,7.1953125,0.064075378,old
901,902,0.16625522199999998,0.05605706,0.154875869,0.123455809,0.20019861,0.0767428,3.1743139960000004,15.85332441,0.898416143,0.41057561,0.123177756,0.16625522199999998,0.12167624699999999,0.047666336,0.272727273,0.25634765600000003,0.0234375,0.609375,0.5859375,0.12533333300000002,young
902,903,0.168551435,0.059730356,0.154878661,0.120669456,0.223531381,0.102861925,1.2484614809999999,4.1862518280000005,0.941421216,0.559894164,0.116686192,0.168551435,0.1272075,0.04719764,0.272727273,0.98046875,0.0,4.9453125,4.9453125,0.179252238,young
903,904,0.16439786,0.050747695999999995,0.15489361699999998,0.129395745,0.18920851100000002,0.059812765999999996,1.870153219,6.751572771,0.9151924459999999,0.44015991299999996,0.12772766,0.16439786,0.131570889,0.048435923,0.27906976699999997,1.113042092,0.0,5.8828125,5.8828125,0.19831784,matured
907,908,0.16354021300000002,0.064253022,0.154923077,0.12092307699999999,0.216461538,0.09553846199999999,2.1820249869999997,10.06730392,0.950489892,0.641346465,0.130307692,0.16354021300000002,0.117211035,0.047808765,0.275862069,1.8611505680000002,0.0,9.140625,9.140625,0.153211233,matured
908,909,0.174039809,0.059183043,0.154925551,0.130577725,0.231804646,0.101226921,1.459138979,4.709726648999999,0.920619854,0.436788237,0.12173913,0.174039809,0.12058734900000001,0.046920820999999995,0.27906976699999997,0.7300907259999999,0.0,10.546875,10.546875,0.041986928,young
909,910,0.164180284,0.050883980999999995,0.155042848,0.134185893,0.17848385,0.044297956,2.2297259659999997,8.132458846,0.906973068,0.421622018,0.143968359,0.164180284,0.11948121,0.047012733,0.27906976699999997,0.636082849,0.0,6.5859375,6.5859375,0.085672861,matured
911,912,0.15514161,0.065843368,0.15504886,0.100781759,0.214104235,0.11332247599999999,1.026846588,4.027760174,0.9616110109999999,0.67730032,0.10465798,0.15514161,0.10928206300000001,0.047105005,0.27428571399999996,1.260323661,0.0,10.2421875,10.2421875,0.103114361,matured
912,913,0.163786023,0.062831266,0.155055038,0.11403895,0.22096528399999998,0.106926334,1.5712070569999999,6.3003628339999995,0.9490339870000001,0.644258336,0.110719729,0.163786023,0.11633334699999999,0.047477745,0.271186441,1.2357610890000001,0.0,6.375,6.375,0.17249276800000002,matured
913,914,0.16955010899999998,0.05922538,0.155074456,0.122840779,0.222749141,0.09990836199999999,1.197789232,4.526097856,0.946525905,0.53630238,0.147216495,0.16955010899999998,0.114491524,0.047105005,0.27906976699999997,0.48904639200000005,0.0,11.2265625,11.2265625,0.037717467000000005,young
916,917,0.17378221100000002,0.05992644,0.155102581,0.12915949699999998,0.23256121800000001,0.103401721,2.139100951,9.371110577,0.9189305759999999,0.43992511,0.131197882,0.17378221100000002,0.135483677,0.047666336,0.27906976699999997,0.897119729,0.0,12.84375,12.84375,0.077757502,young
918,919,0.165609308,0.06457146,0.155154357,0.10788589300000001,0.226932395,0.11904650300000001,2.075983398,9.582407407,0.939255538,0.499842964,0.10416569,0.165609308,0.11306319699999999,0.046966732000000004,0.277456647,0.866115196,0.0,6.0703125,6.0703125,0.09981510699999999,matured
919,920,0.177052238,0.066327593,0.15517206,0.12295839800000001,0.244191063,0.121232666,1.9285640290000001,7.071774388,0.923497166,0.477529847,0.11174114,0.177052238,0.12306265,0.048338369000000006,0.27428571399999996,0.566124356,0.0,4.640625,4.640625,0.091519592,young
920,921,0.164463603,0.063516695,0.15519023,0.12849225,0.219370597,0.090878347,1.9452696630000001,7.9026821410000005,0.948582798,0.625421711,0.152296853,0.164463603,0.11393073199999999,0.047151277000000005,0.277456647,1.9877130680000001,0.0,8.6953125,8.6953125,0.110538555,matured
921,922,0.162189163,0.054668577,0.155207945,0.120968343,0.203004345,0.082036002,1.5030483119999998,5.203962324,0.937527022,0.515708875,0.10880198599999999,0.162189163,0.115937827,0.047058824000000006,0.27428571399999996,0.485186688,0.0,4.03125,4.03125,0.054548564,matured
922,923,0.17512850100000002,0.055224380999999996,0.15520932699999998,0.139332273,0.219162692,0.079830419,2.51820276,10.82011092,0.910177668,0.40904557799999997,0.146009539,0.17512850100000002,0.124305424,0.047808765,0.27906976699999997,0.87790891,0.0,6.9140625,6.9140625,0.131061164,young
923,924,0.17066026899999998,0.060122743,0.155232155,0.122051282,0.22625086600000002,0.104199584,1.8799209730000002,7.373150555,0.927134492,0.491342596,0.15367983400000002,0.17066026899999998,0.132302431,0.048338369000000006,0.277456647,1.756713867,0.09375,11.4375,11.34375,0.100049026,matured
924,925,0.155427857,0.064977115,0.155243553,0.095272206,0.20939828100000002,0.11412607400000001,1.254423839,4.662732142,0.950845064,0.598628477,0.10449856699999999,0.155427857,0.11624803,0.047904192000000005,0.27906976699999997,0.853794643,0.0,8.2265625,8.2265625,0.109223647,young
925,926,0.156528107,0.070549519,0.155249231,0.110104615,0.215556923,0.10545230800000001,1.093780186,4.858650147,0.972051103,0.7687469990000001,0.151113846,0.156528107,0.12637715300000002,0.048582995999999996,0.27428571399999996,0.982099515,0.0,4.9921875,4.9921875,0.183489828,young
926,927,0.17393815699999998,0.071316325,0.15525982300000002,0.12225602,0.242737643,0.120481622,1.813608,5.89432649,0.9241730890000001,0.518823067,0.151533587,0.17393815699999998,0.12286514800000001,0.047012733,0.27906976699999997,1.589543269,0.0,10.78125,10.78125,0.109674892,matured
928,929,0.180318557,0.062528981,0.155330739,0.13385214,0.245758755,0.111906615,1.7584200269999999,6.001793395,0.919974153,0.442697488,0.152373541,0.180318557,0.116323248,0.047105005,0.277456647,0.6917410709999999,0.0,4.6640625,4.6640625,0.085879397,old
929,930,0.164100636,0.059610449,0.15538175,0.113668529,0.22134078199999999,0.10767225300000001,1.6438500619999998,5.432895631,0.91412034,0.44072511,0.120707635,0.164100636,0.104385314,0.046966732000000004,0.272727273,0.492638221,0.0703125,5.109375,5.0390625,0.099224806,matured
931,932,0.157666599,0.06321041200000001,0.155459459,0.10400000000000001,0.208432432,0.10443243199999999,1.4362619540000001,5.274024333,0.9537632690000001,0.6468048000000001,0.09924324300000001,0.157666599,0.122154155,0.046920820999999995,0.277456647,0.481730769,0.0,3.0234375,3.0234375,0.09048625800000001,young
934,935,0.176457005,0.064895983,0.155593846,0.129403077,0.24553846199999999,0.116135385,1.841859764,6.483244513,0.920023722,0.459325285,0.138190769,0.176457005,0.123400701,0.047337277999999997,0.27906976699999997,0.625643382,0.0,9.421875,9.421875,0.060105720999999994,young
935,936,0.18175778399999998,0.064418925,0.155597315,0.131355705,0.24297986600000002,0.111624161,2.014931646,7.123222886000001,0.906806379,0.42963979,0.134174497,0.18175778399999998,0.13073976,0.04719764,0.277456647,1.263548259,0.0,9.5859375,9.5859375,0.107880899,matured
936,937,0.172078225,0.061815045,0.155644699,0.125558739,0.22985673399999998,0.104297994,1.782885998,7.267536442000001,0.933761848,0.5227635389999999,0.13659025800000002,0.172078225,0.127096458,0.047058824000000006,0.277456647,1.4638310190000001,0.0,9.6796875,9.6796875,0.13334242699999999,young
937,938,0.166344994,0.070653763,0.15565495199999999,0.11659211900000001,0.230202343,0.11361022400000001,1.3345409320000001,4.952825293,0.9602782559999999,0.706214062,0.133887114,0.166344994,0.128206041,0.047619048,0.27428571399999996,0.8877840909999999,0.0,5.484375,5.484375,0.076186266,old
938,939,0.18335742600000002,0.06587694,0.155677492,0.131220605,0.253348264,0.12212766,2.050310548,7.295206574,0.912354078,0.43432645299999995,0.12447928300000001,0.18335742600000002,0.116845564,0.04729064,0.277456647,1.544599515,0.0,9.7734375,9.7734375,0.120794086,old
940,941,0.16018101699999998,0.067243666,0.155703264,0.10103264099999999,0.215192878,0.114160237,2.378755017,12.1925776,0.9336137170000001,0.51456262,0.104023739,0.16018101699999998,0.11349861300000001,0.046920820999999995,0.27906976699999997,1.246205357,0.0,6.5390625,6.5390625,0.11024115300000001,young
941,942,0.15049653699999999,0.065831907,0.155777202,0.095569948,0.19730569899999997,0.101735751,1.9420527369999998,8.368094048,0.957589427,0.6771464159999999,0.097927461,0.15049653699999999,0.11628333800000001,0.047058824000000006,0.27906976699999997,0.7412946429999999,0.0,7.5703125,7.5703125,0.10748839,matured
946,947,0.153895945,0.060071325999999994,0.155834267,0.09970884699999999,0.199888018,0.100179171,3.035814971,14.98620177,0.917423475,0.501998693,0.09704367300000001,0.153895945,0.106359223,0.047012733,0.277456647,0.49584289,0.046875,4.640625,4.59375,0.073529412,young
948,949,0.165996226,0.048023706,0.155879828,0.141630901,0.181630901,0.04,3.14955519,16.01863923,0.904624378,0.43459312,0.15278970000000003,0.165996226,0.128845076,0.047952048,0.277456647,0.94068287,0.0,6.84375,6.84375,0.08357115700000001,young
949,950,0.160047436,0.051097328,0.155881326,0.14122164,0.17770797,0.036486329,2.743449192,10.46767028,0.8779401840000001,0.387904445,0.140570099,0.160047436,0.130867872,0.046966732000000004,0.27906976699999997,0.376971379,0.0,5.390625,5.390625,0.04601808,matured
950,951,0.156770513,0.053496855999999995,0.155899705,0.11976401199999999,0.189557522,0.06979351,1.996124115,7.323505808999999,0.92893191,0.540422765,0.18480826,0.156770513,0.127462979,0.04729064,0.27906976699999997,1.9773536390000002,0.0,13.828125,13.828125,0.087109095,young
953,954,0.14937383699999998,0.065534763,0.155949367,0.08798213,0.191600894,0.103618764,1.993257188,7.639510952,0.9412738390000001,0.585950558,0.08110201,0.14937383699999998,0.113744625,0.046920820999999995,0.27906976699999997,0.994382022,0.0,8.9296875,8.9296875,0.090332458,young
955,956,0.162032225,0.051550649000000004,0.155949367,0.129776047,0.193300876,0.06352483,2.279914895,9.156257233,0.912307465,0.45549279600000003,0.130866602,0.162032225,0.125681556,0.047105005,0.277456647,0.686035156,0.0,6.75,6.75,0.070048309,young
957,958,0.16833713399999997,0.065162182,0.15598494400000001,0.111484734,0.235499791,0.124015056,1.289813748,4.788967302,0.942779763,0.503060038,0.100008365,0.16833713399999997,0.112625048,0.04719764,0.27906976699999997,0.463010204,0.0,4.078125,4.078125,0.085583714,matured
958,959,0.161785403,0.056539424000000005,0.156006693,0.11524818699999999,0.206291132,0.091042945,1.9533258269999998,7.097661004,0.9232875079999999,0.475341423,0.10228667,0.161785403,0.11711380800000001,0.048338369000000006,0.271186441,0.7158482140000001,0.0,4.6171875,4.6171875,0.128211837,young
959,960,0.16055951699999998,0.073568032,0.15601694900000002,0.094124294,0.219096045,0.12497175099999999,1.464838164,5.569087349,0.9532443740000001,0.64028716,0.27920904,0.16055951699999998,0.11225400599999999,0.047713717999999995,0.27906976699999997,0.980014535,0.0,6.8203125,6.8203125,0.148572398,young
963,964,0.15142815699999998,0.06686899,0.156110769,0.08856615400000001,0.202978462,0.114412308,2.572316797,13.69230394,0.945925117,0.61136455,0.08512,0.15142815699999998,0.11240233300000001,0.047012733,0.27906976699999997,0.90234375,0.0,5.6484375,5.6484375,0.110127869,matured
965,966,0.166204321,0.06752303700000001,0.156187253,0.123181049,0.224884377,0.10170332800000001,1.3890070680000002,5.211471559,0.949530062,0.60281641,0.127760857,0.166204321,0.117878119,0.04719764,0.277456647,0.504009956,0.0,8.671875,8.671875,0.049140049000000005,old
966,967,0.153255678,0.061243105,0.15620493400000002,0.105996205,0.200303605,0.0943074,1.517132046,5.264253116,0.948755625,0.657200793,0.104136622,0.153255678,0.11510825,0.046966732000000004,0.271186441,0.6298828129999999,0.0234375,5.15625,5.1328125,0.121867073,young
967,968,0.149896688,0.059209622,0.156213494,0.100382679,0.18807653600000002,0.08769385699999999,2.70227694,14.85670648,0.948652287,0.658010315,0.168056395,0.149896688,0.116364176,0.047151277000000005,0.27906976699999997,0.666015625,0.0,9.1640625,9.1640625,0.08905736199999999,matured
968,969,0.167296185,0.068868973,0.15623331,0.119437807,0.241827126,0.12238931800000001,1.434314025,4.957285992,0.949226899,0.6008815829999999,0.131047084,0.167296185,0.12949945,0.047619048,0.27906976699999997,0.684503425,0.0,6.09375,6.09375,0.072261072,matured
969,970,0.167225814,0.063542926,0.156253298,0.11451187300000001,0.22828496,0.113773087,1.5964329830000001,5.99840222,0.93416308,0.5465494470000001,0.11783641199999999,0.167225814,0.121903335,0.046920820999999995,0.27906976699999997,0.788602941,0.0,6.84375,6.84375,0.13859161,matured
970,971,0.150074017,0.067713978,0.156266996,0.091545117,0.205067985,0.11352286800000001,1.521733188,5.229008188,0.958992372,0.7091966340000001,0.083584672,0.150074017,0.124859829,0.047952048,0.27906976699999997,1.280980603,0.0,8.0390625,8.0390625,0.183601483,matured
971,972,0.149140385,0.066238079,0.15627907,0.08778639099999999,0.190043066,0.102256675,2.825307451,13.72735453,0.929868815,0.563133639,0.08561584800000001,0.149140385,0.111662913,0.04743083,0.271186441,0.7814640409999999,0.0,8.0390625,8.0390625,0.108043217,young
972,973,0.16939475,0.061010510999999996,0.156321244,0.120414508,0.229404145,0.10898963699999999,1.570646733,5.754811384,0.9285005270000001,0.44071281799999995,0.11968911900000001,0.16939475,0.11962300000000001,0.047856431,0.272727273,0.7011303190000001,0.0,7.6875,7.6875,0.10847422400000001,matured
973,974,0.182306104,0.061675395,0.156327543,0.142153846,0.254848635,0.112694789,2.6635079719999997,10.74587734,0.89131839,0.375833246,0.152436725,0.182306104,0.136762449,0.047058824000000006,0.277456647,0.43625,0.0,4.2890625,4.2890625,0.046696472999999995,young
974,975,0.17553735399999998,0.059241365,0.156337847,0.130341715,0.234687299,0.104345583,1.6109955409999999,5.590410306,0.9173557609999999,0.417822839,0.117163121,0.17553735399999998,0.12459344,0.047713717999999995,0.275862069,0.677470439,0.0,5.15625,5.15625,0.128609626,matured
975,976,0.151867124,0.07626796,0.156346653,0.113336793,0.20865594199999998,0.095319149,1.726793445,8.047373854,0.968646078,0.762868595,0.130046705,0.151867124,0.130654045,0.046920820999999995,0.27906976699999997,0.438683712,0.0,5.34375,5.34375,0.107142857,young
978,979,0.163066259,0.07459065200000001,0.156495468,0.10755287,0.227915408,0.120362538,1.273349276,4.881658229,0.9530333670000001,0.611836562,0.106827795,0.163066259,0.121504031,0.046920820999999995,0.277456647,1.048527644,0.0,7.546875,7.546875,0.10928816599999999,matured
979,980,0.154802562,0.076782175,0.156519666,0.10479141800000001,0.223599523,0.118808105,1.5638122209999998,6.472416184,0.960547678,0.7227062479999999,0.110131108,0.154802562,0.133166652,0.047713717999999995,0.27428571399999996,0.77244016,0.0,4.5703125,4.5703125,0.17878787899999998,matured
980,981,0.159129463,0.064220204,0.156523995,0.09987029800000001,0.204461738,0.10459144,2.482432175,11.95224864,0.929049528,0.552565658,0.098417639,0.159129463,0.113339649,0.048289738,0.275862069,1.335449219,0.09375,6.5625,6.46875,0.118247694,matured
982,983,0.162188218,0.069518735,0.156578947,0.123588517,0.231100478,0.10751196199999999,2.051473356,8.177864312,0.9351472209999999,0.575108394,0.156913876,0.162188218,0.123695785,0.046966732000000004,0.27906976699999997,0.501893939,0.0,5.15625,5.15625,0.07062561099999999,young
983,984,0.17443556300000002,0.055718789000000005,0.156612378,0.141237785,0.205211726,0.06397394099999999,2.4995194990000003,9.701531269,0.8902292140000001,0.356839845,0.145537459,0.17443556300000002,0.132581364,0.047384008,0.27906976699999997,0.662567935,0.0,5.2734375,5.2734375,0.10114226400000001,young
984,985,0.16698548300000002,0.057521214,0.156645807,0.120725907,0.216220275,0.09549436800000001,1.367881596,4.949112227,0.931958053,0.43827102700000004,0.117396746,0.16698548300000002,0.124965244,0.047012733,0.277456647,0.4609375,0.0,4.1015625,4.1015625,0.125023548,matured
986,987,0.16654672,0.044638673,0.156664545,0.138485041,0.18625079600000002,0.047765754,2.057830628,7.213470195,0.8955307509999999,0.34693056899999997,0.145970719,0.16654672,0.12277918800000001,0.047012733,0.275862069,0.584099265,0.0,5.4609375,5.4609375,0.11020072,old
988,989,0.172390135,0.050318975,0.156686047,0.140406977,0.19921511600000003,0.05880814,2.547757479,10.69494668,0.8996045420000001,0.35542408200000003,0.149767442,0.172390135,0.12199487199999999,0.047012733,0.275862069,0.44747121700000003,0.0,2.6484375,2.6484375,0.142453294,matured
990,991,0.172605783,0.062033347999999995,0.156749436,0.126410835,0.23765237,0.111241535,1.845176084,6.583241973,0.909748241,0.440535083,0.129255079,0.172605783,0.118770939,0.04743083,0.275862069,0.55844351,0.0,4.171875,4.171875,0.12441479400000001,matured
992,993,0.16737602599999998,0.053810145999999996,0.1568,0.137638554,0.18932048199999998,0.051681927999999995,2.348676752,9.146967427,0.9112084690000001,0.452697278,0.143710843,0.16737602599999998,0.137363763,0.047058824000000006,0.275862069,2.004073661,0.0,11.4609375,11.4609375,0.08977815,old
993,994,0.151740867,0.06616729,0.1568,0.090478431,0.195011765,0.104533333,2.294624794,10.53767611,0.940478618,0.579182875,0.085866667,0.151740867,0.117415159,0.04719764,0.272727273,0.9614762929999999,0.0,6.09375,6.09375,0.131941839,young
995,996,0.16898612,0.056310764000000006,0.156844622,0.132079681,0.205705179,0.073625498,2.20734669,9.081602273,0.9150000009999999,0.469142099,0.145912351,0.16898612,0.133569915,0.047808765,0.277456647,1.691200658,0.0,10.3828125,10.3828125,0.085925999,young
997,998,0.167109439,0.049384500000000005,0.156955659,0.134162806,0.20550628699999998,0.071343481,2.628900392,12.6927984,0.917837965,0.46292219,0.133421575,0.167109439,0.13957867,0.047058824000000006,0.27906976699999997,0.590753425,0.0,5.6015625,5.6015625,0.071978655,young
999,1000,0.167605611,0.060057404,0.15699946,0.139773341,0.19840259,0.05862925,2.8592991580000002,13.565269699999998,0.914068702,0.479750027,0.140679978,0.167605611,0.126846454,0.047384008,0.275862069,0.7660361840000001,0.0,6.65625,6.65625,0.080275229,young
1000,1001,0.17459019899999997,0.057802741,0.157002584,0.13457364300000002,0.223807063,0.08923341900000001,2.428993743,10.90408532,0.92527921,0.47623231200000005,0.138673557,0.17459019899999997,0.110440792,0.047105005,0.275862069,0.482096354,0.0,8.625,8.625,0.060066515,matured
1001,1002,0.16648603,0.074723414,0.157009346,0.11759345800000001,0.23845794399999998,0.120864486,1.723655779,7.292509296,0.956709204,0.6759662609999999,0.126752336,0.16648603,0.129659783,0.046966732000000004,0.27906976699999997,0.714355469,0.0,4.734375,4.734375,0.125834676,matured
1002,1003,0.17658125800000002,0.065588566,0.157009346,0.131538941,0.23656074800000002,0.105021807,2.107464529,8.154673884,0.925261847,0.512704001,0.137819315,0.17658125800000002,0.11809202,0.046966732000000004,0.27906976699999997,0.670866935,0.0,9.3515625,9.3515625,0.064109136,young
1005,1006,0.164393395,0.06355917700000001,0.15703829800000002,0.10675744699999999,0.217565957,0.110808511,1.9065855,8.166593856,0.933145862,0.49755218,0.09746383,0.164393395,0.11561051,0.046966732000000004,0.277456647,0.303267045,0.0,3.234375,3.234375,0.09477800800000001,matured
1006,1007,0.16903646,0.056534743,0.15703829800000002,0.12439148900000001,0.218995745,0.094604255,2.927724765,17.1114817,0.921596958,0.42599080100000003,0.12772766,0.16903646,0.11330059599999999,0.046966732000000004,0.277456647,0.548305458,0.09375,7.171875,7.078125,0.037105571000000004,young
1007,1008,0.166752442,0.05810507,0.157049408,0.121781489,0.212971468,0.091189979,1.4439741830000001,5.512562715,0.9345995009999999,0.464328756,0.127627001,0.166752442,0.119086032,0.047384008,0.27428571399999996,0.7731119790000001,0.0,8.7890625,8.7890625,0.059174603,matured
1008,1009,0.16572694599999999,0.06666806,0.157055215,0.11803681,0.22208589,0.10404908,1.182183455,4.282607552,0.959065959,0.697772209,0.123435583,0.16572694599999999,0.124751735,0.048192770999999995,0.277456647,1.111842105,0.0,5.0625,5.0625,0.11782861300000001,matured
1009,1010,0.16846190100000002,0.054145642,0.15707317099999998,0.140885276,0.18944896100000003,0.048563685999999995,2.936548708,14.13575125,0.894224985,0.425961637,0.144932249,0.16846190100000002,0.13965571300000001,0.046966732000000004,0.27906976699999997,1.215174788,0.0,7.9921875,7.9921875,0.10750843800000001,old
1010,1011,0.154134573,0.06737471099999999,0.157078159,0.106355004,0.203506209,0.097151205,0.817504583,3.2558826969999997,0.97117567,0.76480782,0.192461651,0.154134573,0.120635912,0.047012733,0.27906976699999997,0.7227056959999999,0.0,5.0390625,5.0390625,0.14418604699999998,young
