Unnamed: 0.1,Unnamed: 0,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label,Unnamed: 0.1,Unnamed: 0,X,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label,Unnamed: 0,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
1605,1606,0.171413331,0.065114299,0.168989899,0.114545455,0.231212121,0.1166666669999999,1.278864365,4.555573309,0.94302535,0.550975735,0.126388889,0.171413331,0.12067223,0.047952048,0.2790697669999999,0.8636893659999999,0.0,9.4921875,9.4921875,0.0866708519999999,old,,,,,,,,,,,,,,,,,,,,,,,,,1605,0.171413331,0.065114299,0.168989899,0.114545455,0.231212121,0.1166666669999999,1.278864365,4.555573309,0.94302535,0.550975735,0.126388889,0.171413331,0.12067223,0.047952048,0.2790697669999999,0.8636893659999999,0.0,9.4921875,9.4921875,0.0866708519999999,male
1606,1607,0.160478703,0.061043743,0.168997033,0.10651632,0.206884273,0.100367953,1.741321621,6.945550935,0.94287668,0.575476093,0.170824926,0.160478703,0.120547775,0.04719764,0.277456647,1.37109375,0.0,9.5625,9.5625,0.125060518,matured,,,,,,,,,,,,,,,,,,,,,,,,,1606,0.160478703,0.061043743,0.168997033,0.10651632,0.206884273,0.100367953,1.741321621,6.945550935,0.94287668,0.575476093,0.170824926,0.160478703,0.120547775,0.04719764,0.277456647,1.37109375,0.0,9.5625,9.5625,0.125060518,male
1607,1608,0.158341507,0.067503099,0.169006342,0.093530655,0.20038055,0.106849894,2.894035944,15.06302543,0.924174158,0.549775282,0.086131078,0.158341507,0.106364865,0.0469208209999999,0.2790697669999999,0.8624205509999999,0.0,7.640625,7.640625,0.132072256,young,,,,,,,,,,,,,,,,,,,,,,,,,1607,0.158341507,0.067503099,0.169006342,0.093530655,0.20038055,0.106849894,2.894035944,15.06302543,0.924174158,0.549775282,0.086131078,0.158341507,0.106364865,0.0469208209999999,0.2790697669999999,0.8624205509999999,0.0,7.640625,7.640625,0.132072256,male
1609,1610,0.1769583039999999,0.056395377,0.1690566039999999,0.1294339619999999,0.222679245,0.093245283,1.459508987,5.623525694,0.92650695,0.444619642,0.109886792,0.1769583039999999,0.11872017,0.047151277,0.272727273,1.282066231,0.0,13.0546875,13.0546875,0.07092943,young,,,,,,,,,,,,,,,,,,,,,,,,,1609,0.1769583039999999,0.056395377,0.1690566039999999,0.1294339619999999,0.222679245,0.093245283,1.459508987,5.623525694,0.92650695,0.444619642,0.109886792,0.1769583039999999,0.11872017,0.047151277,0.272727273,1.282066231,0.0,13.0546875,13.0546875,0.07092943,male
1610,1611,0.182641136,0.060960223,0.169079755,0.13202454,0.246380368,0.114355828,1.78432069,6.308426087000001,0.917988343,0.41566985,0.123435583,0.182641136,0.137415453,0.0473372779999999,0.275862069,0.97265625,0.0,4.640625,4.640625,0.150384441,matured,,,,,,,,,,,,,,,,,,,,,,,,,1610,0.182641136,0.060960223,0.169079755,0.13202454,0.246380368,0.114355828,1.78432069,6.308426087000001,0.917988343,0.41566985,0.123435583,0.182641136,0.137415453,0.0473372779999999,0.275862069,0.97265625,0.0,4.640625,4.640625,0.150384441,male
1611,1612,0.1693623219999999,0.05901405,0.169081081,0.1156756759999999,0.214702703,0.0990270269999999,2.68828339,13.59835153,0.923015221,0.4486913429999999,0.166918919,0.1693623219999999,0.111732184,0.047058824,0.2790697669999999,0.713733553,0.0,7.3359375,7.3359375,0.070115772,matured,,,,,,,,,,,,,,,,,,,,,,,,,1611,0.1693623219999999,0.05901405,0.169081081,0.1156756759999999,0.214702703,0.0990270269999999,2.68828339,13.59835153,0.923015221,0.4486913429999999,0.166918919,0.1693623219999999,0.111732184,0.047058824,0.2790697669999999,0.713733553,0.0,7.3359375,7.3359375,0.070115772,male
1612,1613,0.191655301,0.068577744,0.169086358,0.132991239,0.262302879,0.12931164,2.216932845,8.103092019,0.8902976999999999,0.353930167,0.137897372,0.191655301,0.116391048,0.0469208209999999,0.277456647,1.864501953,0.0,9.7265625,9.7265625,0.103692188,old,,,,,,,,,,,,,,,,,,,,,,,,,1612,0.191655301,0.068577744,0.169086358,0.132991239,0.262302879,0.12931164,2.216932845,8.103092019,0.8902976999999999,0.353930167,0.137897372,0.191655301,0.116391048,0.0469208209999999,0.277456647,1.864501953,0.0,9.7265625,9.7265625,0.103692188,male
1613,1614,0.158715359,0.063732323,0.16911215,0.100747664,0.2055841119999999,0.104836449,1.858736865,7.645017192,0.949421994,0.607366223,0.102056075,0.158715359,0.111816938,0.047151277,0.2790697669999999,0.826503538,0.0,7.875,7.875,0.092936917,matured,,,,,,,,,,,,,,,,,,,,,,,,,1613,0.158715359,0.063732323,0.16911215,0.100747664,0.2055841119999999,0.104836449,1.858736865,7.645017192,0.949421994,0.607366223,0.102056075,0.158715359,0.111816938,0.047151277,0.2790697669999999,0.826503538,0.0,7.875,7.875,0.092936917,male
1614,1615,0.169482594,0.066573062,0.1691210939999999,0.108828125,0.235429688,0.126601563,1.410929945,5.811371844,0.94325381,0.519346803,0.089550781,0.169482594,0.12174125,0.0473372779999999,0.2790697669999999,0.8103260870000001,0.0,5.5078125,5.5078125,0.095269572,matured,,,,,,,,,,,,,,,,,,,,,,,,,1614,0.169482594,0.066573062,0.1691210939999999,0.108828125,0.235429688,0.126601563,1.410929945,5.811371844,0.94325381,0.519346803,0.089550781,0.169482594,0.12174125,0.0473372779999999,0.2790697669999999,0.8103260870000001,0.0,5.5078125,5.5078125,0.095269572,male
1615,1616,0.170292639,0.071334854,0.169124373,0.105722253,0.236430563,0.13070831,1.850845224,9.140886093,0.952002662,0.621850794,0.092604573,0.170292639,0.11386817,0.047012733,0.2790697669999999,1.40416151,0.0,10.171875,10.171875,0.108177372,matured,,,,,,,,,,,,,,,,,,,,,,,,,1615,0.170292639,0.071334854,0.169124373,0.105722253,0.236430563,0.13070831,1.850845224,9.140886093,0.952002662,0.621850794,0.092604573,0.170292639,0.11386817,0.047012733,0.2790697669999999,1.40416151,0.0,10.171875,10.171875,0.108177372,male
1616,1617,0.178517619,0.053890844,0.169125296,0.1434751769999999,0.2035460989999999,0.060070922,1.770821432,6.0137093020000005,0.911895355,0.414014914,0.187328605,0.178517619,0.130519369,0.0473372779999999,0.2742857139999999,0.536292614,0.0,6.703125,6.703125,0.064797588,matured,,,,,,,,,,,,,,,,,,,,,,,,,1616,0.178517619,0.053890844,0.169125296,0.1434751769999999,0.2035460989999999,0.060070922,1.770821432,6.0137093020000005,0.911895355,0.414014914,0.187328605,0.178517619,0.130519369,0.0473372779999999,0.2742857139999999,0.536292614,0.0,6.703125,6.703125,0.064797588,female
1617,1618,0.18551455,0.0619197409999999,0.1691254189999999,0.139010048,0.250614068,0.111604019,2.311291484,9.901149157,0.922220044,0.4441429839999999,0.137030145,0.18551455,0.123395753,0.047384008,0.2742857139999999,0.930042614,0.0,12.0,12.0,0.04159885,matured,,,,,,,,,,,,,,,,,,,,,,,,,1617,0.18551455,0.0619197409999999,0.1691254189999999,0.139010048,0.250614068,0.111604019,2.311291484,9.901149157,0.922220044,0.4441429839999999,0.137030145,0.18551455,0.123395753,0.047384008,0.2742857139999999,0.930042614,0.0,12.0,12.0,0.04159885,male
1620,1621,0.168964707,0.062091422,0.1691704769999999,0.115584585,0.221659046,0.106074461,1.694717737,6.96967605,0.9444811,0.580512896,0.10735467,0.168964707,0.1397778459999999,0.047151277,0.2790697669999999,1.466659331,0.0,6.796875,6.796875,0.181034483,matured,,,,,,,,,,,,,,,,,,,,,,,,,1620,0.168964707,0.062091422,0.1691704769999999,0.115584585,0.221659046,0.106074461,1.694717737,6.96967605,0.9444811,0.580512896,0.10735467,0.168964707,0.1397778459999999,0.047151277,0.2790697669999999,1.466659331,0.0,6.796875,6.796875,0.181034483,male
1621,1622,0.18731572,0.065568856,0.16918597,0.130641959,0.253130377,0.122488418,1.742382923,5.914987863,0.909326157,0.401853715,0.12397088,0.18731572,0.122860208,0.0481927709999999,0.277456647,1.244698661,0.0,10.21875,10.21875,0.135727558,old,,,,,,,,,,,,,,,,,,,,,,,,,1621,0.18731572,0.065568856,0.16918597,0.130641959,0.253130377,0.122488418,1.742382923,5.914987863,0.909326157,0.401853715,0.12397088,0.18731572,0.122860208,0.0481927709999999,0.277456647,1.244698661,0.0,10.21875,10.21875,0.135727558,male
1622,1623,0.1727683619999999,0.06654455,0.169200463,0.134484357,0.233928158,0.099443801,1.811906905,7.4801344,0.938951383,0.5682864470000001,0.135295481,0.1727683619999999,0.138728213,0.047244094,0.275862069,0.467881944,0.0,12.0,12.0,0.0434160309999999,young,,,,,,,,,,,,,,,,,,,,,,,,,1622,0.1727683619999999,0.06654455,0.169200463,0.134484357,0.233928158,0.099443801,1.811906905,7.4801344,0.938951383,0.5682864470000001,0.135295481,0.1727683619999999,0.138728213,0.047244094,0.275862069,0.467881944,0.0,12.0,12.0,0.0434160309999999,male
1623,1624,0.16681243,0.063862918,0.1692140919999999,0.113062331,0.224227642,0.1111653119999999,1.034449885,3.793197779,0.951509475,0.630069632,0.1699729,0.16681243,0.118580437,0.047761194,0.2790697669999999,0.475643382,0.0,3.9140625,3.9140625,0.077095808,old,,,,,,,,,,,,,,,,,,,,,,,,,1623,0.16681243,0.063862918,0.1692140919999999,0.113062331,0.224227642,0.1111653119999999,1.034449885,3.793197779,0.951509475,0.630069632,0.1699729,0.16681243,0.118580437,0.047761194,0.2790697669999999,0.475643382,0.0,3.9140625,3.9140625,0.077095808,male
1624,1625,0.153832129,0.078555995,0.16925062,0.122143921,0.2006550869999999,0.078511166,1.046685459,3.800447405,0.956051167,0.641373973,0.178421836,0.153832129,0.1379873959999999,0.0469208209999999,0.2790697669999999,1.170731707,0.0,9.3984375,9.3984375,0.0574205509999999,young,,,,,,,,,,,,,,,,,,,,,,,,,1624,0.153832129,0.078555995,0.16925062,0.122143921,0.2006550869999999,0.078511166,1.046685459,3.800447405,0.956051167,0.641373973,0.178421836,0.153832129,0.1379873959999999,0.0469208209999999,0.2790697669999999,1.170731707,0.0,9.3984375,9.3984375,0.0574205509999999,male
1625,1626,0.169974262,0.063511669,0.169259606,0.1162511719999999,0.226729147,0.1104779759999999,0.972522006,3.936652709,0.946488367,0.558440606,0.176344892,0.169974262,0.120199971,0.047952048,0.272727273,1.168094758,0.0,10.5,10.5,0.090327381,young,,,,,,,,,,,,,,,,,,,,,,,,,1625,0.169974262,0.063511669,0.169259606,0.1162511719999999,0.226729147,0.1104779759999999,0.972522006,3.936652709,0.946488367,0.558440606,0.176344892,0.169974262,0.120199971,0.047952048,0.272727273,1.168094758,0.0,10.5,10.5,0.090327381,male
1626,1627,0.17718504,0.0491008859999999,0.169273661,0.14893617,0.213440939,0.064504769,2.072947901,8.32222359,0.918821558,0.453285672,0.165370506,0.17718504,0.140854833,0.047952048,0.275862069,0.849347015,0.0,7.125,7.125,0.075054825,matured,,,,,,,,,,,,,,,,,,,,,,,,,1626,0.17718504,0.0491008859999999,0.169273661,0.14893617,0.213440939,0.064504769,2.072947901,8.32222359,0.918821558,0.453285672,0.165370506,0.17718504,0.140854833,0.047952048,0.275862069,0.849347015,0.0,7.125,7.125,0.075054825,male
1627,1628,0.17460457,0.060640799,0.169288061,0.121905805,0.226024096,0.104118291,1.620809901,5.57523493,0.927039858,0.461080152,0.1090251919999999,0.17460457,0.1161863309999999,0.047058824,0.275862069,0.51481681,0.0,6.3046875,6.3046875,0.085400473,young,,,,,,,,,,,,,,,,,,,,,,,,,1627,0.17460457,0.060640799,0.169288061,0.121905805,0.226024096,0.104118291,1.620809901,5.57523493,0.927039858,0.461080152,0.1090251919999999,0.17460457,0.1161863309999999,0.047058824,0.275862069,0.51481681,0.0,6.3046875,6.3046875,0.085400473,male
1629,1630,0.164686353,0.056273681,0.169334657,0.110665343,0.208262165,0.0975968219999999,1.589001643,5.98589162,0.932100159,0.485674266,0.104548163,0.164686353,0.122986623,0.0473372779999999,0.2790697669999999,0.784423828,0.0,9.5390625,9.5390625,0.0605241609999999,matured,,,,,,,,,,,,,,,,,,,,,,,,,1629,0.164686353,0.056273681,0.169334657,0.110665343,0.208262165,0.0975968219999999,1.589001643,5.98589162,0.932100159,0.485674266,0.104548163,0.164686353,0.122986623,0.0473372779999999,0.2790697669999999,0.784423828,0.0,9.5390625,9.5390625,0.0605241609999999,male
1631,1632,0.16769878,0.066956901,0.169350649,0.104675325,0.228571429,0.123896104,1.609531817,6.767157996,0.948270353,0.569086179,0.082207792,0.16769878,0.11158902,0.0469208209999999,0.277456647,0.7508370540000001,0.0,6.0,6.0,0.122333233,young,,,,,,,,,,,,,,,,,,,,,,,,,1631,0.16769878,0.066956901,0.169350649,0.104675325,0.228571429,0.123896104,1.609531817,6.767157996,0.948270353,0.569086179,0.082207792,0.16769878,0.11158902,0.0469208209999999,0.277456647,0.7508370540000001,0.0,6.0,6.0,0.122333233,male
1632,1633,0.162218885,0.058549618,0.1693603239999999,0.109052632,0.214477733,0.105425101,2.381916422,9.668864243,0.898995526,0.409122717,0.109052632,0.162218885,0.113649338,0.047105005,0.2742857139999999,0.701086957,0.0,6.84375,6.84375,0.053163731,young,,,,,,,,,,,,,,,,,,,,,,,,,1632,0.162218885,0.058549618,0.1693603239999999,0.109052632,0.214477733,0.105425101,2.381916422,9.668864243,0.898995526,0.409122717,0.109052632,0.162218885,0.113649338,0.047105005,0.2742857139999999,0.701086957,0.0,6.84375,6.84375,0.053163731,male
1633,1634,0.165683435,0.06733734,0.1694008139999999,0.111902269,0.214845841,0.102943572,0.876194536,3.3718029,0.964217629,0.7070121779999999,0.21061082,0.165683435,0.117411243,0.047151277,0.277456647,1.036227876,0.0,5.34375,5.34375,0.150178687,matured,,,,,,,,,,,,,,,,,,,,,,,,,1633,0.165683435,0.06733734,0.1694008139999999,0.111902269,0.214845841,0.102943572,0.876194536,3.3718029,0.964217629,0.7070121779999999,0.21061082,0.165683435,0.117411243,0.047151277,0.277456647,1.036227876,0.0,5.34375,5.34375,0.150178687,male
1634,1635,0.172014019,0.056749255,0.169409487,0.12929332,0.221181026,0.091887706,1.326654838,4.513188766,0.939365973,0.5617476610000001,0.168596321,0.172014019,0.14032105,0.047856431,0.2790697669999999,1.47348873,0.0,9.328125,9.328125,0.136024952,young,,,,,,,,,,,,,,,,,,,,,,,,,1634,0.172014019,0.056749255,0.169409487,0.12929332,0.221181026,0.091887706,1.326654838,4.513188766,0.939365973,0.5617476610000001,0.168596321,0.172014019,0.14032105,0.047856431,0.2790697669999999,1.47348873,0.0,9.328125,9.328125,0.136024952,male
1635,1636,0.1876695119999999,0.063485715,0.169413681,0.137491857,0.255602606,0.118110749,1.729381834,5.480633824,0.909562032,0.431605609,0.162801303,0.1876695119999999,0.132421824,0.0469208209999999,0.272727273,0.67176011,0.0234375,5.7890625,5.765625,0.047683572,young,,,,,,,,,,,,,,,,,,,,,,,,,1635,0.1876695119999999,0.063485715,0.169413681,0.137491857,0.255602606,0.118110749,1.729381834,5.480633824,0.909562032,0.431605609,0.162801303,0.1876695119999999,0.132421824,0.0469208209999999,0.272727273,0.67176011,0.0234375,5.7890625,5.765625,0.047683572,male
1637,1638,0.1858733169999999,0.052784658,0.169442623,0.146229508,0.239606557,0.093377049,1.805634543,6.186528927,0.9018914,0.2833631669999999,0.155803279,0.1858733169999999,0.137361342,0.04719764,0.277456647,0.6860434320000001,0.0,5.1796875,5.1796875,0.0889894419999999,young,,,,,,,,,,,,,,,,,,,,,,,,,1637,0.1858733169999999,0.052784658,0.169442623,0.146229508,0.239606557,0.093377049,1.805634543,6.186528927,0.9018914,0.2833631669999999,0.155803279,0.1858733169999999,0.137361342,0.04719764,0.277456647,0.6860434320000001,0.0,5.1796875,5.1796875,0.0889894419999999,male
1639,1640,0.192381761,0.0579904829999999,0.1695011169999999,0.15011169,0.255815339,0.105703649,2.303737521,8.526963557,0.890258882,0.341952876,0.278957558,0.192381761,0.1466744569999999,0.047244094,0.275862069,0.304296875,0.0,1.59375,1.59375,0.117647059,matured,,,,,,,,,,,,,,,,,,,,,,,,,1639,0.192381761,0.0579904829999999,0.1695011169999999,0.15011169,0.255815339,0.105703649,2.303737521,8.526963557,0.890258882,0.341952876,0.278957558,0.192381761,0.1466744569999999,0.047244094,0.275862069,0.304296875,0.0,1.59375,1.59375,0.117647059,female
1642,1643,0.179403835,0.052486458,0.169555556,0.147,0.2110370369999999,0.064037037,1.968264939,7.854191248999999,0.919709161,0.460512502,0.155037037,0.179403835,0.122862222,0.046966732,0.277456647,0.666193182,0.0,4.4296875,4.4296875,0.163587475,young,,,,,,,,,,,,,,,,,,,,,,,,,1642,0.179403835,0.052486458,0.169555556,0.147,0.2110370369999999,0.064037037,1.968264939,7.854191248999999,0.919709161,0.460512502,0.155037037,0.179403835,0.122862222,0.046966732,0.277456647,0.666193182,0.0,4.4296875,4.4296875,0.163587475,male
1643,1644,0.173971201,0.054840253,0.169559585,0.127305699,0.218704663,0.091398964,2.763597613,13.3874798,0.912544873,0.396410769,0.1249481869999999,0.173971201,0.126412358,0.0480480479999999,0.277456647,0.813404605,0.0,12.0,12.0,0.039174749,matured,,,,,,,,,,,,,,,,,,,,,,,,,1643,0.173971201,0.054840253,0.169559585,0.127305699,0.218704663,0.091398964,2.763597613,13.3874798,0.912544873,0.396410769,0.1249481869999999,0.173971201,0.126412358,0.0480480479999999,0.277456647,0.813404605,0.0,12.0,12.0,0.039174749,male
1646,1647,0.175225858,0.05608609,0.169600953,0.131911852,0.228802859,0.0968910069999999,2.206995308,8.851093144,0.910960334,0.401926834,0.170601549,0.175225858,0.134428415,0.0469208209999999,0.2742857139999999,1.003472222,0.0,5.390625,5.390625,0.151278772,matured,,,,,,,,,,,,,,,,,,,,,,,,,1646,0.175225858,0.05608609,0.169600953,0.131911852,0.228802859,0.0968910069999999,2.206995308,8.851093144,0.910960334,0.401926834,0.170601549,0.175225858,0.134428415,0.0469208209999999,0.2742857139999999,1.003472222,0.0,5.390625,5.390625,0.151278772,male
1648,1649,0.167400035,0.037948344,0.16962963,0.1518518519999999,0.183209877,0.031358025,2.7103213910000004,10.63529531,0.865434033,0.327415601,0.1775308639999999,0.167400035,0.132185805,0.0473372779999999,0.277456647,0.428989955,0.0,3.2109375,3.2109375,0.0958923719999999,old,,,,,,,,,,,,,,,,,,,,,,,,,1648,0.167400035,0.037948344,0.16962963,0.1518518519999999,0.183209877,0.031358025,2.7103213910000004,10.63529531,0.865434033,0.327415601,0.1775308639999999,0.167400035,0.132185805,0.0473372779999999,0.277456647,0.428989955,0.0,3.2109375,3.2109375,0.0958923719999999,female
1649,1650,0.162579738,0.061758438,0.169635036,0.107153285,0.211386861,0.104233577,0.958162924,3.716224981,0.956124152,0.662593899,0.16350365,0.162579738,0.120591568,0.04743083,0.2742857139999999,0.197228774,0.0,1.59375,1.59375,0.117647059,young,,,,,,,,,,,,,,,,,,,,,,,,,1649,0.162579738,0.061758438,0.169635036,0.107153285,0.211386861,0.104233577,0.958162924,3.716224981,0.956124152,0.662593899,0.16350365,0.162579738,0.120591568,0.04743083,0.2742857139999999,0.197228774,0.0,1.59375,1.59375,0.117647059,male
1650,1651,0.179229105,0.06030108,0.1696459589999999,0.127748831,0.23997328,0.112224449,2.964611772,14.56536576,0.904952197,0.401596179,0.12756179,0.179229105,0.125923481,0.047012733,0.2790697669999999,0.284108232,0.0,1.8515625,1.8515625,0.112773303,matured,,,,,,,,,,,,,,,,,,,,,,,,,1650,0.179229105,0.06030108,0.1696459589999999,0.127748831,0.23997328,0.112224449,2.964611772,14.56536576,0.904952197,0.401596179,0.12756179,0.179229105,0.125923481,0.047012733,0.2790697669999999,0.284108232,0.0,1.8515625,1.8515625,0.112773303,male
1652,1653,0.1718581089999999,0.058182265,0.16969697,0.152387879,0.204654545,0.052266667,3.257282405,16.52376353,0.89031009,0.418582048,0.167321212,0.1718581089999999,0.1118705119999999,0.04719764,0.2742857139999999,0.678835227,0.0,7.3828125,7.3828125,0.043697479,matured,,,,,,,,,,,,,,,,,,,,,,,,,1652,0.1718581089999999,0.058182265,0.16969697,0.152387879,0.204654545,0.052266667,3.257282405,16.52376353,0.89031009,0.418582048,0.167321212,0.1718581089999999,0.1118705119999999,0.04719764,0.2742857139999999,0.678835227,0.0,7.3828125,7.3828125,0.043697479,male
1654,1655,0.161802739,0.063503058,0.169741893,0.108960953,0.214030443,0.10506949,1.378502466,5.087818333,0.957472919,0.677903625,0.189940437,0.161802739,0.111698978,0.046966732,0.2742857139999999,0.831875,0.0,5.34375,5.34375,0.11168767,matured,,,,,,,,,,,,,,,,,,,,,,,,,1654,0.161802739,0.063503058,0.169741893,0.108960953,0.214030443,0.10506949,1.378502466,5.087818333,0.957472919,0.677903625,0.189940437,0.161802739,0.111698978,0.046966732,0.2742857139999999,0.831875,0.0,5.34375,5.34375,0.11168767,male
1655,1656,0.173864501,0.0448317809999999,0.169741893,0.158808736,0.19216413,0.033355394,3.5448243180000003,17.51458597,0.87624315,0.3930628339999999,0.165479815,0.173864501,0.1472779669999999,0.0477137179999999,0.277456647,1.775583791,0.0,9.5859375,9.5859375,0.153106821,young,,,,,,,,,,,,,,,,,,,,,,,,,1655,0.173864501,0.0448317809999999,0.169741893,0.158808736,0.19216413,0.033355394,3.5448243180000003,17.51458597,0.87624315,0.3930628339999999,0.165479815,0.173864501,0.1472779669999999,0.0477137179999999,0.277456647,1.775583791,0.0,9.5859375,9.5859375,0.153106821,male
1658,1659,0.182489565,0.053435305,0.16976378,0.148818898,0.2122047239999999,0.063385827,2.068442501,7.546957892999999,0.902967644,0.378652194,0.149370079,0.182489565,0.14456348,0.046966732,0.2790697669999999,0.55298913,0.0,6.3046875,6.3046875,0.05393485,matured,,,,,,,,,,,,,,,,,,,,,,,,,1658,0.182489565,0.053435305,0.16976378,0.148818898,0.2122047239999999,0.063385827,2.068442501,7.546957892999999,0.902967644,0.378652194,0.149370079,0.182489565,0.14456348,0.046966732,0.2790697669999999,0.55298913,0.0,6.3046875,6.3046875,0.05393485,male
1659,1660,0.184813096,0.057311006,0.169766022,0.1444150559999999,0.235944388,0.0915293319999999,1.851732485,7.126157352000001,0.926082396,0.442980367,0.163784334,0.184813096,0.14578138,0.047384008,0.2790697669999999,1.339285714,0.0,11.390625,11.390625,0.077060932,old,,,,,,,,,,,,,,,,,,,,,,,,,1659,0.184813096,0.057311006,0.169766022,0.1444150559999999,0.235944388,0.0915293319999999,1.851732485,7.126157352000001,0.926082396,0.442980367,0.163784334,0.184813096,0.14578138,0.047384008,0.2790697669999999,1.339285714,0.0,11.390625,11.390625,0.077060932,male
1660,1661,0.173979572,0.0527629629999999,0.169768421,0.141326316,0.205284211,0.063957895,1.596156726,6.021900316,0.935542189,0.496496725,0.141915789,0.173979572,0.133705338,0.047058824,0.2790697669999999,1.441077687,0.0,5.5078125,5.5078125,0.186669561,young,,,,,,,,,,,,,,,,,,,,,,,,,1660,0.173979572,0.0527629629999999,0.169768421,0.141326316,0.205284211,0.063957895,1.596156726,6.021900316,0.935542189,0.496496725,0.141915789,0.173979572,0.133705338,0.047058824,0.2790697669999999,1.441077687,0.0,5.5078125,5.5078125,0.186669561,male
1662,1663,0.167420638,0.034198364,0.169804812,0.158365865,0.1821334539999999,0.02376759,3.1406312,14.12693407,0.840987728,0.257698243,0.1704403089999999,0.167420638,0.124736244,0.04729064,0.271186441,0.9296875,0.0,7.453125,7.453125,0.0937337719999999,old,,,,,,,,,,,,,,,,,,,,,,,,,1662,0.167420638,0.034198364,0.169804812,0.158365865,0.1821334539999999,0.02376759,3.1406312,14.12693407,0.840987728,0.257698243,0.1704403089999999,0.167420638,0.124736244,0.04729064,0.271186441,0.9296875,0.0,7.453125,7.453125,0.0937337719999999,female
1663,1664,0.183833544,0.069556838,0.169807475,0.126206116,0.250033975,0.12382786,2.0501071630000003,7.398005691,0.917119431,0.47445669,0.1249377119999999,0.183833544,0.114612049,0.046966732,0.271186441,1.846225248,0.0,9.65625,9.65625,0.136397758,old,,,,,,,,,,,,,,,,,,,,,,,,,1663,0.183833544,0.069556838,0.169807475,0.126206116,0.250033975,0.12382786,2.0501071630000003,7.398005691,0.917119431,0.47445669,0.1249377119999999,0.183833544,0.114612049,0.046966732,0.271186441,1.846225248,0.0,9.65625,9.65625,0.136397758,male
1664,1665,0.175800657,0.060583865,0.169815951,0.132269939,0.230674847,0.098404908,1.09305206,3.939436394,0.944974452,0.588622936,0.146257669,0.175800657,0.128424332,0.047012733,0.272727273,0.7734375,0.0,5.4375,5.4375,0.139714625,young,,,,,,,,,,,,,,,,,,,,,,,,,1664,0.175800657,0.060583865,0.169815951,0.132269939,0.230674847,0.098404908,1.09305206,3.939436394,0.944974452,0.588622936,0.146257669,0.175800657,0.128424332,0.047012733,0.272727273,0.7734375,0.0,5.4375,5.4375,0.139714625,male
1666,1667,0.167824922,0.05951112,0.169838315,0.135952964,0.201803038,0.065850073,1.585669723,5.208573124,0.941974543,0.576535324,0.181087702,0.167824922,0.128269419,0.047012733,0.2790697669999999,1.501478041,0.0,10.5,10.5,0.103860294,young,,,,,,,,,,,,,,,,,,,,,,,,,1666,0.167824922,0.05951112,0.169838315,0.135952964,0.201803038,0.065850073,1.585669723,5.208573124,0.941974543,0.576535324,0.181087702,0.167824922,0.128269419,0.047012733,0.2790697669999999,1.501478041,0.0,10.5,10.5,0.103860294,male
1667,1668,0.163542627,0.073476805,0.169874477,0.109891213,0.231497908,0.121606695,2.518053463,12.43329924,0.93668206,0.603073635,0.112702929,0.163542627,0.113222934,0.047105005,0.2790697669999999,0.346295646,0.0,4.734375,4.734375,0.087812353,young,,,,,,,,,,,,,,,,,,,,,,,,,1667,0.163542627,0.073476805,0.169874477,0.109891213,0.231497908,0.121606695,2.518053463,12.43329924,0.93668206,0.603073635,0.112702929,0.163542627,0.113222934,0.047105005,0.2790697669999999,0.346295646,0.0,4.734375,4.734375,0.087812353,male
1668,1669,0.186226241,0.0603900109999999,0.169884615,0.134346154,0.249846154,0.1155,1.867934568,7.380804427999999,0.906649301,0.36648479,0.2517307689999999,0.186226241,0.121553865,0.047571853,0.272727273,0.865598517,0.1171875,4.8515625,4.734375,0.128346168,young,,,,,,,,,,,,,,,,,,,,,,,,,1668,0.186226241,0.0603900109999999,0.169884615,0.134346154,0.249846154,0.1155,1.867934568,7.380804427999999,0.906649301,0.36648479,0.2517307689999999,0.186226241,0.121553865,0.047571853,0.272727273,0.865598517,0.1171875,4.8515625,4.734375,0.128346168,male
1671,1672,0.175387252,0.060962361,0.169945848,0.124963899,0.232364621,0.1074007219999999,1.507677,5.722304202,0.946397267,0.568037014,0.235776173,0.175387252,0.118303936,0.047105005,0.2790697669999999,0.240985577,0.0,0.5625,0.5625,0.180045872,young,,,,,,,,,,,,,,,,,,,,,,,,,1671,0.175387252,0.060962361,0.169945848,0.124963899,0.232364621,0.1074007219999999,1.507677,5.722304202,0.946397267,0.568037014,0.235776173,0.175387252,0.118303936,0.047105005,0.2790697669999999,0.240985577,0.0,0.5625,0.5625,0.180045872,male
